"smallest-text-minus href","listing-image src","listing-text-new","listing-text-new 2","fade-out-content-wrapper","fade-out-content-wrapper 2","fade-out-content-wrapper 3","fade-out-content-wrapper href 4","db","fade-out-content-wrapper 4","fade-out-content-wrapper 5","fade-out-content-wrapper 6"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-sport-line/misano-2022-bmw-320i-sportline-ppf-knokta-navi-istm-boyasiz/25661366","https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg","BMW 3 Serisi 320i Sport Line","- MİSANO - 2022 BMW 320İ SPORTLİNE PPF KNOKTA NAVİ ISTM BOYASIZ","2022","46.354","Siyah","https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-sport-line/misano-2022-bmw-320i-sportline-ppf-knokta-navi-istm-boyasiz/25661366","2.310.000 TL","10 Temmuz 2024","İstanbul","Sancaktepe"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320d-m-sport/bmw-320d-m-sport-cabrio-ustten-ekran-kat-ayna-recaro-hafiza/25655508","https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg","BMW 3 Serisi 320d M Sport","BMW 320d M Sport cabrio  üstten ekran kat ayna recaro hafıza","2009","235.000","Beyaz","https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320d-m-sport/bmw-320d-m-sport-cabrio-ustten-ekran-kat-ayna-recaro-hafiza/25655508","1.325.000 TL","10 Temmuz 2024","Adana","Seyhan"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-premium/2008-model-otomatik-degisensiz-hatasiz-sunrooflu-3-20i/25192265","https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg","BMW 3 Serisi 320i Premium","2008 MODEL OTOMATİK DEĞİŞENSİZ HATASIZ SUNROOFLU 3.20i","2008","250.000","Siyah","https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-premium/2008-model-otomatik-degisensiz-hatasiz-sunrooflu-3-20i/25192265","699.000 TL","10 Temmuz 2024","Zonguldak","Çaycuma"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320d-premium/galeriden-bmw-3-serisi-320d-premium-2007-model-gaziantep/24466450","https://arbstorage.mncdn.com/ilanfotograflari/2024/02/08/24466450/bc79fa83-68e4-470d-b1e0-d26033957c27_image_for_silan_24466450_240x180.jpg","BMW 3 Serisi 320d Premium","Galeriden BMW 3 Serisi 320d Premium 2007 Model Gaziantep","2007","365.000","Siyah","https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320d-premium/galeriden-bmw-3-serisi-320d-premium-2007-model-gaziantep/24466450","580.000 TL","10 Temmuz 2024","Gaziantep","Şehitkamil"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-ed-sport-line/2016-bmw-3-20-ied-sport-line-170-hp-makyajli-bakimli-extrali/25658943","https://arbstorage.mncdn.com/ilanfotograflari/2024/06/12/25658943/a4ae3dcf-ed49-4806-8cb5-ab1639a879c0_image_for_silan_25658943_240x180.jpg","BMW 3 Serisi 320i ED Sport Line","2016 BMW 3.20 İED SPORT LİNE 170 HP MAKYAJLI BAKIMLI EXTRALI !!!","2016","160.000","Füme","https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-ed-sport-line/2016-bmw-3-20-ied-sport-line-170-hp-makyajli-bakimli-extrali/25658943","1.249.750 TL","10 Temmuz 2024","İstanbul","Eyüpsultan"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-316i-comfort/2012-bmw-3-16i-comfort-plus-otomatik-dusuk-km-emsalsiz/25658897","https://arbstorage.mncdn.com/ilanfotograflari/2024/06/12/25658897/fd7a0b05-2c5b-4820-bada-41330763a26b_image_for_silan_25658897_240x180.jpg","BMW 3 Serisi 316i Comfort","2012 BMW 3.16İ COMFORT PLUS OTOMATİK DÜŞÜK KM EMSALSİZ !!!","2012","180.000","Siyah","https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-316i-comfort/2012-bmw-3-16i-comfort-plus-otomatik-dusuk-km-emsalsiz/25658897","749.750 TL","10 Temmuz 2024","İstanbul","Eyüpsultan"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-50th-year-m-edition/2023-320i-50yil-m-edition-6-050km-headup-isitma-hafiza-ozel-renk/25060377","https://arbstorage.mncdn.com/ilanfotograflari/2024/04/09/25060377/410adaf5-a7c5-4444-ba9a-19c275a2b0a9_image_for_silan_25060377_240x180.jpg","BMW 3 Serisi 320i 50th Year M Edition","2023 320i 50YIL M EDİTİON 6.050KM HEADUP ISITMA HAFIZA ÖZEL RENK","2023","6.050","Mavi","https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-50th-year-m-edition/2023-320i-50yil-m-edition-6-050km-headup-isitma-hafiza-ozel-renk/25060377","3.350.000 TL","10 Temmuz 2024","İzmir","Gaziemir"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i/bmw-320i-e90-otomatik-vites-isik-paket-prins-lpg-2006-modelfavorilerime-ekleyazdirfacebook/23544521","https://arbstorage.mncdn.com/ilanfotograflari/2023/10/02/23544521/3f5f2dd5-071f-44b5-a632-0820d527f802_image_for_silan_23544521_240x180.jpg","BMW 3 Serisi 320i","BMW 320İ E90 OTOMATİK VİTES IŞIK PAKET PRİNS LPG 2006 MODELFavorilerime EkleYazdırFacebook","2006","305.000","Füme","https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i/bmw-320i-e90-otomatik-vites-isik-paket-prins-lpg-2006-modelfavorilerime-ekleyazdirfacebook/23544521","559.500 TL","10 Temmuz 2024","Konya","Selçuklu"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320d-m-sport/kosifler-oto-bostanci-2018-model-bmw-320-d-edition-m-sport/25655472","https://arbstorage.mncdn.com/ilanfotograflari/2024/06/12/25655472/75c11b1c-ee2b-4c92-9792-b589317ac44a_image_for_silan_25655472_240x180.jpg","BMW 3 Serisi 320d M Sport","KOSİFLER OTO BOSTANCI 2018 MODEL BMW 320 D EDİTİON M SPORT","2018","46.185","Siyah","https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320d-m-sport/kosifler-oto-bostanci-2018-model-bmw-320-d-edition-m-sport/25655472","2.195.000 TL","10 Temmuz 2024","İstanbul","Ataşehir"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-sport-line/firsat-arac-firsat-kredi-2015-bmw-320i-ed-sport-line-cam-tavan/23694832","https://arbstorage.mncdn.com/ilanfotograflari/2023/10/30/23694832/15760379-9246-4939-b4f9-174d9ea96d12_image_for_silan_23694832_240x180.jpg","BMW 3 Serisi 320i Sport Line","FIRSAT ARAÇ - FIRSAT KREDİ 2015 BMW 320i ED SPORT LİNE CAM TAVAN","2015","189.000","Beyaz","https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-sport-line/firsat-arac-firsat-kredi-2015-bmw-320i-ed-sport-line-cam-tavan/23694832","1.499.000 TL","10 Temmuz 2024","İstanbul","Ataşehir"
"https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-320i/sahibinden-bmw-3-serisi-320i-1999-model-ankara/24577760","https://arbstorage.mncdn.com/ilanfotograflari/2024/02/21/24577760/f9ca9243-19b7-4e1e-a882-eb40ab337c9a_image_for_silan_24577760_240x180.jpg","BMW 3 Serisi 320i","Sahibinden BMW 3 Serisi 320i 1999 Model Ankara","1999","430.000","Kırmızı","https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-320i/sahibinden-bmw-3-serisi-320i-1999-model-ankara/24577760","580.000 TL","10 Temmuz 2024","Ankara","Sincan"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-coupe/asf-garageden-bmw-e36-coupe-v12-motor-tr-de-tek/25225285","https://arbstorage.mncdn.com/ilanfotograflari/2024/04/28/25225285/57e51592-6c73-4c39-8896-9beb3a9482d7_image_for_silan_25225285_240x180.jpg","BMW 3 Serisi 320i Coupe","ASF GARAGE’DEN BMW E36 COUPE V12 MOTOR TR DE TEK","1994","222.222","Mavi (metalik)","https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-coupe/asf-garageden-bmw-e36-coupe-v12-motor-tr-de-tek/25225285","950.000 TL","10 Temmuz 2024","Ankara","Yenimahalle"
"https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-320d-comfort/kusursuz-221-000-km-320d-comfort-184hp/24864722","https://arbstorage.mncdn.com/ilanfotograflari/2024/03/20/24864722/38fc1ae0-7387-47be-bddd-45df41d7107f_image_for_silan_24864722_240x180.jpg","BMW 3 Serisi 320d Comfort","Kusursuz 221.000 km 320d Comfort 184hp","2011","222.000","Gri (metalik)","https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-320d-comfort/kusursuz-221-000-km-320d-comfort-184hp/24864722","850.000 TL","09 Temmuz 2024","İzmir","Karşıyaka"
"https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-320i/sahibinden-bmw-3-serisi-320i-1999-model/25847827","https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg","BMW 3 Serisi 320i","Sahibinden BMW 3 Serisi 320i 1999 Model","1999","270.000","Gri","https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-320i/sahibinden-bmw-3-serisi-320i-1999-model/25847827","515.000 TL","09 Temmuz 2024","Mersin","Toroslar"
"https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-320d-edition-comfort/sahibinden-bmw-3-serisi-320d-edition-comfort-2012-model/25846931","https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg","BMW 3 Serisi 320d Edition Comfort","Sahibinden BMW 3 Serisi 320d Edition Comfort 2012 Model","2012","255.000","Gri (Gümüş)","https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-320d-edition-comfort/sahibinden-bmw-3-serisi-320d-edition-comfort-2012-model/25846931","810.000 TL","09 Temmuz 2024","Adana","Yüreğir"
"https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-318i-standart/sahibinden-bmw-3-serisi-318i-standart-1984-model/25846558","https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg","BMW 3 Serisi 318i Standart","Sahibinden BMW 3 Serisi 318i Standart 1984 Model","1984","380.000","Kırmızı","https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-318i-standart/sahibinden-bmw-3-serisi-318i-standart-1984-model/25846558","220.000 TL","09 Temmuz 2024","Kocaeli","Gebze"
"https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-320i-ed-standart/sahibinden-bmw-3-serisi-320i-ed-standart-2013-model/25845844","https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg","BMW 3 Serisi 320i ED Standart","Sahibinden BMW 3 Serisi 320i ED Standart 2013 Model","2013","106.000","Siyah","https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-320i-ed-standart/sahibinden-bmw-3-serisi-320i-ed-standart-2013-model/25845844","1.210.000 TL","09 Temmuz 2024","İstanbul","Sancaktepe"
"https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-318i-standart/sahibinden-bmw-3-serisi-318i-standart-2005-model/25845529","https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg","BMW 3 Serisi 318i Standart","Sahibinden BMW 3 Serisi 318i Standart 2005 Model","2005","288.000","Mavi (metalik)","https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-318i-standart/sahibinden-bmw-3-serisi-318i-standart-2005-model/25845529","445.000 TL","09 Temmuz 2024","Eskişehir","Odunpazarı"
"https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-320i/bmw-e-36-degisensiz-m-52-motor-cift-vanus/25844884","https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg","BMW 3 Serisi 320i","BMW E 36 DEĞİŞENSİZ M 52 MOTOR ÇİFT VANUS","1995","348.200","Siyah","https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-320i/bmw-e-36-degisensiz-m-52-motor-cift-vanus/25844884","301.000 TL","09 Temmuz 2024","Antalya","Manavgat"
"https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-318i-premium-line/sahibinden-bmw-3-serisi-318i-premium-line-2018-model/25848693","https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg","BMW 3 Serisi 318i Premium Line","Sahibinden BMW 3 Serisi 318i Premium Line 2018 Model","2018","30.000","Şampanya","https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-318i-premium-line/sahibinden-bmw-3-serisi-318i-premium-line-2018-model/25848693","1.300.000 TL","09 Temmuz 2024","İstanbul","Beşiktaş"
"https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-316i-comfort/sahibinden-pazarliksiz-bmw-3-serisi-316i-comfort-2012-model/25843958","https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg","BMW 3 Serisi 316i Comfort","Sahibinden,pazarlıksız,BMW 3 Serisi 316i Comfort 2012 Model","2012","196.000","Siyah","https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-316i-comfort/sahibinden-pazarliksiz-bmw-3-serisi-316i-comfort-2012-model/25843958","865.000 TL","09 Temmuz 2024","Ankara","Çankaya"
"https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-320i-ed-techno-plus/sahibinden-bmw-3-serisi-320i-ed-techno-plus-2015-model/25843548","https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg","BMW 3 Serisi 320i ED Techno Plus","Sahibinden BMW 3 Serisi 320i ED Techno Plus 2015 Model","2015","253.000","Beyaz","https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-320i-ed-techno-plus/sahibinden-bmw-3-serisi-320i-ed-techno-plus-2015-model/25843548","1.230.000 TL","09 Temmuz 2024","İzmir","Bergama"
"https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-316i-comfort/sahibinden-bmw-3-serisi-316i-comfort-2012-model/25840382","https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg","BMW 3 Serisi 316i Comfort","Sahibinden BMW 3 Serisi 316i Comfort 2012 Model","2012","166.500","Siyah","https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-316i-comfort/sahibinden-bmw-3-serisi-316i-comfort-2012-model/25840382","825.000 TL","09 Temmuz 2024","Elazığ","Merkez"
"https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-318i-standart/sahibinden-bmw-3-serisi-318i-standart-2000-model/25842542","https://arbstorage.mncdn.com/ilanfotograflari/2024/07/08/25842542/cf14ec9c-c681-488e-89bd-e88ac42c6ac6_image_for_silan_25842542_240x180.jpg","BMW 3 Serisi 318i Standart","Sahibinden BMW 3 Serisi 318i Standart 2000 Model","2000","370.000","Gri","https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-318i-standart/sahibinden-bmw-3-serisi-318i-standart-2000-model/25842542","520.000 TL","09 Temmuz 2024","Ankara","Mamak"
"https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-320i-ed-m-plus/sahibinden-bmw-3-serisi-320i-ed-m-plus-2015-model/25842200","https://arbstorage.mncdn.com/ilanfotograflari/2024/07/08/25842200/72579523-4b08-45e8-92f5-e589fa5c897d_image_for_silan_25842200_240x180.jpg","BMW 3 Serisi 320i ED M Plus","Sahibinden BMW 3 Serisi 320i ED M Plus 2015 Model","2015","184.000","Beyaz","https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-320i-ed-m-plus/sahibinden-bmw-3-serisi-320i-ed-m-plus-2015-model/25842200","1.300.000 TL","09 Temmuz 2024","Ankara","Keçiören"
"https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-318is/sahibinden-bmw-3-serisi-318is-1994-model/25842030","https://arbstorage.mncdn.com/ilanfotograflari/2024/07/08/25842030/7449d7a2-1d5e-4778-b197-785ff8fa7c7e_image_for_silan_25842030_240x180.jpg","BMW 3 Serisi 318is","Sahibinden BMW 3 Serisi 318is 1994 Model","1994","320.000","Siyah","https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-318is/sahibinden-bmw-3-serisi-318is-1994-model/25842030","380.000 TL","09 Temmuz 2024","Bursa","Karacabey"
"https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-316i-comfort/sahibinden-bmw-3-serisi-316i-comfort-2011-model/25841902","https://arbstorage.mncdn.com/ilanfotograflari/2024/07/08/25841902/87f72c88-57e4-47c2-b2b1-4ca58786b021_image_for_silan_25841902_240x180.jpg","BMW 3 Serisi 316i Comfort","Sahibinden BMW 3 Serisi 316i Comfort 2011 Model","2011","97.500","Beyaz","https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-316i-comfort/sahibinden-bmw-3-serisi-316i-comfort-2011-model/25841902","805.000 TL","09 Temmuz 2024","Eskişehir","Odunpazarı"
"https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-318i-standart/sahibinden-bmw-3-serisi-318i-standart-1990-model-mersin/25841816","https://arbstorage.mncdn.com/ilanfotograflari/2024/07/08/25841816/02e5c2f9-65b5-411c-b01c-2acb719cfb0e_image_for_silan_25841816_240x180.jpg","BMW 3 Serisi 318i Standart","Sahibinden BMW 3 Serisi 318i Standart 1990 Model Mersin","1990","95.000","Siyah","https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-318i-standart/sahibinden-bmw-3-serisi-318i-standart-1990-model-mersin/25841816","215.000 TL","09 Temmuz 2024","Adana","Çukurova"
"https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-320i/sahibinden-bmw-3-serisi-320i-2000-model/25841223","https://arbstorage.mncdn.com/ilanfotograflari/2024/07/08/25841223/cdbdcfe1-bb3d-4e75-a8f9-124facac873b_image_for_silan_25841223_240x180.jpg","BMW 3 Serisi 320i","Sahibinden BMW 3 Serisi 320i 2000 Model","2000","268.000","Kırmızı","https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-320i/sahibinden-bmw-3-serisi-320i-2000-model/25841223","650.000 TL","09 Temmuz 2024","Ankara","Keçiören"
"https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-320i-ed-sport-line/kisa-sure-icin-uygun-fiyat-66-bin-km-ilk-sahibinden-hatasiz/25841037","https://arbstorage.mncdn.com/ilanfotograflari/2024/07/08/25841037/8fce9a5e-8818-466d-b572-d64dce1dbcb6_image_for_silan_25841037_240x180.jpg","BMW 3 Serisi 320i ED Sport Line","KISA SÜRE İÇİN UYGUN FİYAT 66 bin km ilk sahibinden hatasız","2014","66.000","Beyaz","https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-320i-ed-sport-line/kisa-sure-icin-uygun-fiyat-66-bin-km-ilk-sahibinden-hatasiz/25841037","1.690.000 TL","09 Temmuz 2024","Bursa","Nilüfer"
"https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-320d-comfort/sahibinden-bmw-3-serisi-320d-comfort-2010-model-istanbul/25334044","https://arbstorage.mncdn.com/ilanfotograflari/2024/05/09/25334044/f68e1a43-cfa4-4497-97c7-5d6c481204c7_image_for_silan_25334044_240x180.jpg","BMW 3 Serisi 320d Comfort","Sahibinden BMW 3 Serisi 320d Comfort 2010 Model İstanbul","2010","252.000","Siyah","https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-320d-comfort/sahibinden-bmw-3-serisi-320d-comfort-2010-model-istanbul/25334044","780.000 TL","09 Temmuz 2024","İstanbul","Güngören"
"https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-316i-standart/sahibinden-bmw-3-serisi-316i-standart-2006-model/25840834","https://arbstorage.mncdn.com/ilanfotograflari/2024/07/08/25840834/be51b7d6-5032-4d70-9bd8-01627d56a8e3_image_for_silan_25840834_240x180.jpg","BMW 3 Serisi 316i Standart","Sahibinden BMW 3 Serisi 316i Standart 2006 Model","2006","371.000","Siyah","https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-316i-standart/sahibinden-bmw-3-serisi-316i-standart-2006-model/25840834","580.000 TL","09 Temmuz 2024","Elazığ","Merkez"
"https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-316i-standart/sahibinden-bmw-3-serisi-316i-standart-1994-model/25840265","https://arbstorage.mncdn.com/ilanfotograflari/2024/07/08/25840265/1560841e-47d3-4e84-a8c6-0447c7027b10_image_for_silan_25840265_240x180.jpg","BMW 3 Serisi 316i Standart","Sahibinden BMW 3 Serisi 316i Standart 1994 Model","1994","375.000","Gri","https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-316i-standart/sahibinden-bmw-3-serisi-316i-standart-1994-model/25840265","350.000 TL","09 Temmuz 2024","Aksaray","Merkez"
"https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-320i-premium/sahibinden-bmw-3-serisi-320i-premium-2006-model/25839701","https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg","BMW 3 Serisi 320i Premium","Sahibinden BMW 3 Serisi 320i Premium 2006 Model","2006","146.000","Füme","https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-320i-premium/sahibinden-bmw-3-serisi-320i-premium-2006-model/25839701","660.000 TL","09 Temmuz 2024","Bursa","Yıldırım"
"https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-318i-prestige/sahibinden-bmw-3-serisi-318i-prestige-2016-model/25839488","https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg","BMW 3 Serisi 318i Prestige","Sahibinden BMW 3 Serisi 318i Prestige 2016 Model","2016","112.000","Siyah","https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-318i-prestige/sahibinden-bmw-3-serisi-318i-prestige-2016-model/25839488","1.260.000 TL","09 Temmuz 2024","İstanbul","Kadıköy"
"https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-316i-standart/sahibinden-bmw-3-serisi-316i-standart-2001-model/25839310","https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg","BMW 3 Serisi 316i Standart","Sahibinden BMW 3 Serisi 316i Standart 2001 Model","2001","352.000","Gri (Gümüş)","https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-316i-standart/sahibinden-bmw-3-serisi-316i-standart-2001-model/25839310","480.000 TL","09 Temmuz 2024","Antalya","Serik"
"https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-318i-standart/sahibinden-bmw-3-serisi-318i-standart-2001-model5416335277/25834332","https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg","BMW 3 Serisi 318i Standart","Sahibinden BMW 3 Serisi 318i Standart  2001 Model5416335277","2001","330.000","Siyah","https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-318i-standart/sahibinden-bmw-3-serisi-318i-standart-2001-model5416335277/25834332","450.000 TL","09 Temmuz 2024","Bursa","Yıldırım"
"https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-320d-premium-line/sahibinden-bmw-3-serisi-320d-premium-line-2018-model-istanbul/25846003","https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg","BMW 3 Serisi 320d Premium Line","Sahibinden BMW 3 Serisi 320d Premium Line 2018 Model İstanbul","2018","65.500","Beyaz","https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-320d-premium-line/sahibinden-bmw-3-serisi-320d-premium-line-2018-model-istanbul/25846003","1.950.000 TL","09 Temmuz 2024","İstanbul","Üsküdar"
"https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-316i-standart/sahibinden-bmw-3-serisi-316i-standart-1995-model/25838129","https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg","BMW 3 Serisi 316i Standart","Sahibinden BMW 3 Serisi 316i Standart 1995 Model","1995","330.500","Beyaz","https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-316i-standart/sahibinden-bmw-3-serisi-316i-standart-1995-model/25838129","374.000 TL","09 Temmuz 2024","İstanbul","Üsküdar"
"https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-316i-standart/temiz-klimali-efsane-kasa-e46/25846100","https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg","BMW 3 Serisi 316i Standart","TEMİZ KLİMALI EFSANE KASA E46","2001","402.000","Mavi (metalik)","https://www.arabam.com/ilan/sahibinden-satilik-bmw-3-serisi-316i-standart/temiz-klimali-efsane-kasa-e46/25846100","455.000 TL","09 Temmuz 2024","İstanbul","Pendik"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i/galeriden-bmw-3-serisi-320i-1992-model-osmaniye/25652958","https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg","BMW 3 Serisi 320i","Galeriden BMW 3 Serisi 320i 1992 Model Osmaniye","1992","380.787","Siyah","https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i/galeriden-bmw-3-serisi-320i-1992-model-osmaniye/25652958","315.750 TL","09 Temmuz 2024","Osmaniye","Merkez"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-ed-standart/hatasiz-boyasiz-hasar-kayitsiz-sunroflu-isik-paket/25648175","https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg","BMW 3 Serisi 320i ED Standart","HATASIZ BOYASIZ HASAR KAYITSIZ SUNROFLU IŞIK PAKET","2014","105.000","Füme","https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-ed-standart/hatasiz-boyasiz-hasar-kayitsiz-sunroflu-isik-paket/25648175","1.270.000 TL","09 Temmuz 2024","Tekirdağ","Çorlu"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-ed-sport-line/galeriden-bmw-3-serisi-320i-ed-sport-line-2013-model-antalya/25653858","https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_160x120.jpg","BMW 3 Serisi 320i ED Sport Line","Galeriden BMW 3 Serisi 320i ED Sport Line 2013 Model Antalya","2013","215.000","Beyaz","https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-ed-sport-line/galeriden-bmw-3-serisi-320i-ed-sport-line-2013-model-antalya/25653858","995.000 TL","09 Temmuz 2024","Antalya","Manavgat"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i/ckn-auto-dan-98-bmw-3-20i/25649911","https://arbimg1.mncdn.com/ilanfotograflari/noImage/01/01/1/noimage5_240x180.jpg","BMW 3 Serisi 320i","ÇKN AUTO dan 98 BMW 3.20İ","1998","339.000","Gri (Gümüş)","https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i/ckn-auto-dan-98-bmw-3-20i/25649911","579.750 TL","09 Temmuz 2024","Ankara","Pursaklar"
